time_start,exchange,market,open,high,low,close,volume
31/03/2016 23:57,BITF,BTC/USD,415.4,415.94,415.4,415.6,7.89391774
31/03/2016 23:58,BITF,BTC/USD,416.02,416.02,416.02,416.02,0.126434
31/03/2016 23:59,BITF,BTC/USD,416.02,416.02,416.02,416.02,0.2
01/04/2016 00:00,BITF,BTC/USD,416.34,416.34,416.02,416.19,1.585866
01/04/2016 00:01,BITF,BTC/USD,415.81,415.81,415.81,415.81,0.05953204
01/04/2016 00:02,BITF,BTC/USD,415.81,415.81,415.81,415.81,0.48466659
01/04/2016 00:03,BITF,BTC/USD,415.81,415.81,415.81,415.81,0
01/04/2016 00:04,BITF,BTC/USD,415.81,415.81,415.81,415.81,0
01/04/2016 00:05,BITF,BTC/USD,415.81,415.81,415.81,415.81,0
01/04/2016 00:06,BITF,BTC/USD,415.86,415.92,415.86,415.92,0.13494677
01/04/2016 00:07,BITF,BTC/USD,415.92,415.92,415.92,415.92,0.22
01/04/2016 00:08,BITF,BTC/USD,415.93,416.01,415.93,416.01,0.99
01/04/2016 00:09,BITF,BTC/USD,415.93,416.39,415.93,416.39,3.90270721
01/04/2016 00:10,BITF,BTC/USD,416.21,416.21,416.21,416.21,1.52400888
01/04/2016 00:11,BITF,BTC/USD,416.21,416.21,416.21,416.21,0
01/04/2016 00:12,BITF,BTC/USD,416.21,416.21,416.21,416.21,0.60684613
01/04/2016 00:13,BITF,BTC/USD,416.21,416.21,416.21,416.21,0
01/04/2016 00:14,BITF,BTC/USD,416.21,416.21,416.21,416.21,0
01/04/2016 00:15,BITF,BTC/USD,416.21,416.21,416.21,416.21,2.16916217
01/04/2016 00:16,BITF,BTC/USD,416.37,416.37,416.37,416.37,0.1
01/04/2016 00:17,BITF,BTC/USD,416.1,416.1,416.1,416.1,1.59578196
01/04/2016 00:18,BITF,BTC/USD,416.1,416.1,416.1,416.1,5
01/04/2016 00:19,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 00:20,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 00:21,BITF,BTC/USD,415.85,415.85,415.85,415.85,0.02952473
01/04/2016 00:22,BITF,BTC/USD,416.33,416.33,416.33,416.33,5.32934624
01/04/2016 00:23,BITF,BTC/USD,416.33,416.33,416.33,416.33,0
01/04/2016 00:24,BITF,BTC/USD,416.33,416.33,416.33,416.33,0
01/04/2016 00:25,BITF,BTC/USD,416.33,416.33,416.33,416.33,0
01/04/2016 00:26,BITF,BTC/USD,415.94,415.94,415.94,415.94,0.072811
01/04/2016 00:27,BITF,BTC/USD,415.94,415.94,415.94,415.94,0
01/04/2016 00:28,BITF,BTC/USD,415.94,415.94,415.94,415.94,0
01/04/2016 00:29,BITF,BTC/USD,415.92,415.92,415.91,415.91,0.5
01/04/2016 00:30,BITF,BTC/USD,415.91,415.91,415.91,415.91,0
01/04/2016 00:31,BITF,BTC/USD,415.92,415.92,415.91,415.92,0.59627801
01/04/2016 00:32,BITF,BTC/USD,415.92,415.92,415.92,415.92,0
01/04/2016 00:33,BITF,BTC/USD,415.92,415.92,415.92,415.92,0.29632256
01/04/2016 00:34,BITF,BTC/USD,415.93,415.93,415.93,415.93,0.06068614
01/04/2016 00:35,BITF,BTC/USD,415.93,415.93,415.93,415.93,0
01/04/2016 00:36,BITF,BTC/USD,415.93,415.93,415.93,415.93,0
01/04/2016 00:37,BITF,BTC/USD,415.93,415.93,415.93,415.93,0
01/04/2016 00:38,BITF,BTC/USD,415.93,415.93,415.93,415.93,0
01/04/2016 00:39,BITF,BTC/USD,415.93,415.93,415.93,415.93,0
01/04/2016 00:40,BITF,BTC/USD,416.34,416.34,416.34,416.34,0.01
01/04/2016 00:41,BITF,BTC/USD,416.34,416.34,416.34,416.34,0
01/04/2016 00:42,BITF,BTC/USD,416.34,416.34,416.34,416.34,0
01/04/2016 00:43,BITF,BTC/USD,416.34,416.34,416.34,416.34,0
01/04/2016 00:44,BITF,BTC/USD,416.34,416.34,416.34,416.34,0.046056
01/04/2016 00:45,BITF,BTC/USD,416.34,416.34,416.34,416.34,0
01/04/2016 00:46,BITF,BTC/USD,416.34,416.34,416.34,416.34,0.02858019
01/04/2016 00:47,BITF,BTC/USD,416.34,416.34,415.92,415.93,1.27536381
01/04/2016 00:48,BITF,BTC/USD,415.92,415.92,415.84,415.84,3.64005271
01/04/2016 00:49,BITF,BTC/USD,415.69,415.69,415.61,415.61,0.21710689
01/04/2016 00:50,BITF,BTC/USD,415.54,415.54,415.54,415.54,2.38635525
01/04/2016 00:51,BITF,BTC/USD,415.44,415.44,415.44,415.44,0.082
01/04/2016 00:52,BITF,BTC/USD,415.44,415.44,415.44,415.44,0
01/04/2016 00:53,BITF,BTC/USD,415.33,415.33,415.27,415.27,11.644
01/04/2016 00:54,BITF,BTC/USD,415.27,415.27,415.27,415.27,0
01/04/2016 00:55,BITF,BTC/USD,415.27,415.27,415.27,415.27,0.09526501
01/04/2016 00:56,BITF,BTC/USD,415.87,416.17,415.75,415.78,30.2761
01/04/2016 00:57,BITF,BTC/USD,415.78,415.78,415.78,415.78,0
01/04/2016 00:58,BITF,BTC/USD,415.78,415.78,415.78,415.78,0
01/04/2016 00:59,BITF,BTC/USD,415.78,415.78,415.78,415.78,0
01/04/2016 01:00,BITF,BTC/USD,415.77,415.77,415.77,415.77,12.8044183
01/04/2016 01:01,BITF,BTC/USD,415.78,415.78,415.78,415.78,0.0041
01/04/2016 01:02,BITF,BTC/USD,415.78,415.78,415.78,415.78,0
01/04/2016 01:03,BITF,BTC/USD,415.78,415.78,415.78,415.78,0
01/04/2016 01:04,BITF,BTC/USD,416.16,416.16,416.16,416.16,3.96824728
01/04/2016 01:05,BITF,BTC/USD,416.16,416.16,416.16,416.16,0
01/04/2016 01:06,BITF,BTC/USD,416.16,416.16,416.16,416.16,0
01/04/2016 01:07,BITF,BTC/USD,416.16,416.16,416.16,416.16,0.24774368
01/04/2016 01:08,BITF,BTC/USD,416.16,416.16,416.16,416.16,4.81547462
01/04/2016 01:09,BITF,BTC/USD,416.16,416.16,416.16,416.16,0
01/04/2016 01:10,BITF,BTC/USD,416.16,416.16,416.16,416.16,0
01/04/2016 01:11,BITF,BTC/USD,416.16,416.16,416.16,416.16,0
01/04/2016 01:12,BITF,BTC/USD,416.17,416.17,416.17,416.17,0.00309729
01/04/2016 01:13,BITF,BTC/USD,416.17,416.17,416.17,416.17,0
01/04/2016 01:14,BITF,BTC/USD,416.17,416.17,416.17,416.17,0
01/04/2016 01:15,BITF,BTC/USD,416.2,416.2,416.2,416.2,0.07083064
01/04/2016 01:16,BITF,BTC/USD,416.34,416.4,416.34,416.34,0.08783929
01/04/2016 01:17,BITF,BTC/USD,416.34,416.34,416.34,416.34,0
01/04/2016 01:18,BITF,BTC/USD,416.4,416.4,416.4,416.4,0.596337
01/04/2016 01:19,BITF,BTC/USD,416.25,416.25,416.25,416.25,0.12036084
01/04/2016 01:20,BITF,BTC/USD,416.25,416.25,416.25,416.25,0
01/04/2016 01:21,BITF,BTC/USD,416.25,416.4,416.25,416.4,0.24436229
01/04/2016 01:22,BITF,BTC/USD,416.26,416.26,416.26,416.26,0.78614055
01/04/2016 01:23,BITF,BTC/USD,416.26,416.26,416.26,416.26,0
01/04/2016 01:24,BITF,BTC/USD,416.26,416.26,416.26,416.26,0.05900088
01/04/2016 01:25,BITF,BTC/USD,416.26,416.26,416.26,416.26,0
01/04/2016 01:26,BITF,BTC/USD,416.4,416.4,416.4,416.4,0.65929355
01/04/2016 01:27,BITF,BTC/USD,416.4,416.4,416.4,416.4,0
01/04/2016 01:28,BITF,BTC/USD,416.4,416.4,416.4,416.4,1.29778057
01/04/2016 01:29,BITF,BTC/USD,416.7,416.7,416.63,416.63,3.93131223
01/04/2016 01:30,BITF,BTC/USD,416.63,416.63,416.63,416.63,0
01/04/2016 01:31,BITF,BTC/USD,416.7,416.8,416.7,416.8,10.26600528
01/04/2016 01:32,BITF,BTC/USD,416.97,416.97,416.97,416.97,2.4007
01/04/2016 01:33,BITF,BTC/USD,416.82,416.82,416.8,416.8,0.19607696
01/04/2016 01:34,BITF,BTC/USD,416.98,416.98,416.98,416.98,2.19810172
01/04/2016 01:35,BITF,BTC/USD,416.98,416.98,416.98,416.98,0
01/04/2016 01:36,BITF,BTC/USD,416.98,416.98,416.98,416.98,0
01/04/2016 01:37,BITF,BTC/USD,416.98,416.98,416.98,416.98,0
01/04/2016 01:38,BITF,BTC/USD,416.98,416.98,416.98,416.98,0
01/04/2016 01:39,BITF,BTC/USD,416.74,416.8,416.59,416.8,59.061718
01/04/2016 01:40,BITF,BTC/USD,416.8,416.8,416.8,416.8,0
01/04/2016 01:41,BITF,BTC/USD,416.8,416.8,416.8,416.8,0
01/04/2016 01:42,BITF,BTC/USD,416.77,416.77,416.77,416.77,0.12021065
01/04/2016 01:43,BITF,BTC/USD,416.99,416.99,416.77,416.77,1.6878937
01/04/2016 01:44,BITF,BTC/USD,416.77,416.77,416.77,416.77,0
01/04/2016 01:45,BITF,BTC/USD,416.77,416.77,416.77,416.77,0
01/04/2016 01:46,BITF,BTC/USD,416.77,416.77,416.77,416.77,0
01/04/2016 01:47,BITF,BTC/USD,416.77,416.77,416.77,416.77,0
01/04/2016 01:48,BITF,BTC/USD,416.77,416.77,416.77,416.77,0
01/04/2016 01:49,BITF,BTC/USD,416.77,416.77,416.77,416.77,0
01/04/2016 01:50,BITF,BTC/USD,416.77,416.77,416.77,416.77,0
01/04/2016 01:51,BITF,BTC/USD,416.77,416.77,416.77,416.77,0
01/04/2016 01:52,BITF,BTC/USD,416.77,416.77,416.77,416.77,0
01/04/2016 01:53,BITF,BTC/USD,416.6,416.7,416.6,416.6,0.1312549
01/04/2016 01:54,BITF,BTC/USD,416.56,416.98,416.54,416.55,24.62093556
01/04/2016 01:55,BITF,BTC/USD,416.56,417.6,416.56,417.6,98
01/04/2016 01:56,BITF,BTC/USD,417.6,417.6,417.6,417.6,0
01/04/2016 01:57,BITF,BTC/USD,417.6,417.6,417.6,417.6,0
01/04/2016 01:58,BITF,BTC/USD,416.97,416.97,416.9,416.9,0.40798498
01/04/2016 01:59,BITF,BTC/USD,416.9,416.9,416.9,416.9,0
01/04/2016 02:00,BITF,BTC/USD,416.62,416.9,416.62,416.68,16.24961994
01/04/2016 02:01,BITF,BTC/USD,416.58,416.9,416.58,416.9,6.1082
01/04/2016 02:02,BITF,BTC/USD,416.9,416.9,416.9,416.9,0.3598
01/04/2016 02:03,BITF,BTC/USD,416.9,416.9,416.9,416.9,0.04797
01/04/2016 02:04,BITF,BTC/USD,416.9,416.9,416.9,416.9,0
01/04/2016 02:05,BITF,BTC/USD,416.62,416.62,416.62,416.62,0.69160401
01/04/2016 02:06,BITF,BTC/USD,416.64,416.64,416.64,416.64,0.49539901
01/04/2016 02:07,BITF,BTC/USD,416.64,416.64,416.64,416.64,0
01/04/2016 02:08,BITF,BTC/USD,416.64,416.64,416.64,416.64,0
01/04/2016 02:09,BITF,BTC/USD,416.64,416.64,416.64,416.64,0
01/04/2016 02:10,BITF,BTC/USD,416.71,416.9,416.71,416.9,1.69563401
01/04/2016 02:11,BITF,BTC/USD,417.19,417.19,417.03,417.03,28.68509801
01/04/2016 02:12,BITF,BTC/USD,417.01,417.01,417.01,417.01,0.39523773
01/04/2016 02:13,BITF,BTC/USD,417.04,417.04,417.01,417.01,1.14024704
01/04/2016 02:14,BITF,BTC/USD,417.01,417.01,417.01,417.01,0.07448771
01/04/2016 02:15,BITF,BTC/USD,417.01,417.01,417.01,417.01,0.69160401
01/04/2016 02:16,BITF,BTC/USD,417.04,417.04,417.01,417.01,0.13510888
01/04/2016 02:17,BITF,BTC/USD,417.01,417.01,417.01,417.01,0
01/04/2016 02:18,BITF,BTC/USD,417.01,417.01,416.52,416.52,3.46704777
01/04/2016 02:19,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 02:20,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 02:21,BITF,BTC/USD,417.18,417.2,417.04,417.2,28.53776686
01/04/2016 02:22,BITF,BTC/USD,417.25,417.25,417.25,417.25,3.0015
01/04/2016 02:23,BITF,BTC/USD,417.21,417.21,417.21,417.21,3.4015
01/04/2016 02:24,BITF,BTC/USD,417.21,417.21,417.2,417.2,3.09756941
01/04/2016 02:25,BITF,BTC/USD,417.2,417.21,417.2,417.2,4.3615
01/04/2016 02:26,BITF,BTC/USD,417.21,417.21,417.21,417.21,3.9577779
01/04/2016 02:27,BITF,BTC/USD,417.2,417.2,417.2,417.2,0.00616373
01/04/2016 02:28,BITF,BTC/USD,417.2,417.2,417.2,417.2,0
01/04/2016 02:29,BITF,BTC/USD,417.2,417.2,417.2,417.2,0
01/04/2016 02:30,BITF,BTC/USD,417.12,417.12,417.12,417.12,1.404263
01/04/2016 02:31,BITF,BTC/USD,417.12,417.12,417.12,417.12,0
01/04/2016 02:32,BITF,BTC/USD,417.12,417.18,417.12,417.18,8.0791
01/04/2016 02:33,BITF,BTC/USD,417.13,417.13,416.83,416.83,2.1
01/04/2016 02:34,BITF,BTC/USD,416.83,417.12,416.83,417.12,0.2144
01/04/2016 02:35,BITF,BTC/USD,416.91,416.91,416.91,416.91,5
01/04/2016 02:36,BITF,BTC/USD,417.12,417.12,416.9,416.9,7.07929161
01/04/2016 02:37,BITF,BTC/USD,416.9,416.9,416.9,416.9,0
01/04/2016 02:38,BITF,BTC/USD,416.9,416.9,416.9,416.9,0
01/04/2016 02:39,BITF,BTC/USD,416.9,416.9,416.9,416.9,0
01/04/2016 02:40,BITF,BTC/USD,417.03,417.03,416.99,416.99,0.02
01/04/2016 02:41,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.03112837
01/04/2016 02:42,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 02:43,BITF,BTC/USD,416.53,416.53,416.52,416.52,1.46084842
01/04/2016 02:44,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.1202828
01/04/2016 02:45,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 02:46,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 02:47,BITF,BTC/USD,416.52,416.53,416.52,416.53,1.12
01/04/2016 02:48,BITF,BTC/USD,416.52,416.53,416.52,416.53,1.08692906
01/04/2016 02:49,BITF,BTC/USD,416.53,416.53,416.52,416.52,0.460568
01/04/2016 02:50,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 02:51,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.02405656
01/04/2016 02:52,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 02:53,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 02:54,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 02:55,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 02:56,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 02:57,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.20448077
01/04/2016 02:58,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.10040724
01/04/2016 02:59,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.11909
01/04/2016 03:00,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.03608484
01/04/2016 03:01,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 03:02,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 03:03,BITF,BTC/USD,416.53,416.53,416.53,416.53,2.09792528
01/04/2016 03:04,BITF,BTC/USD,416.53,416.53,416.53,416.53,0.13756875
01/04/2016 03:05,BITF,BTC/USD,416.53,416.53,416.53,416.53,0
01/04/2016 03:06,BITF,BTC/USD,416.53,416.53,416.53,416.53,0
01/04/2016 03:07,BITF,BTC/USD,416.53,416.53,416.53,416.53,0
01/04/2016 03:08,BITF,BTC/USD,416.53,416.53,416.53,416.53,0.76600597
01/04/2016 03:09,BITF,BTC/USD,416.53,416.53,416.53,416.53,0
01/04/2016 03:10,BITF,BTC/USD,416.53,416.53,416.53,416.53,0.80583104
01/04/2016 03:11,BITF,BTC/USD,416.53,416.53,416.53,416.53,0.12396195
01/04/2016 03:12,BITF,BTC/USD,416.53,416.53,416.53,416.53,0
01/04/2016 03:13,BITF,BTC/USD,416.53,416.53,416.52,416.52,0.74384524
01/04/2016 03:14,BITF,BTC/USD,416.53,416.53,416.53,416.53,0.86733511
01/04/2016 03:15,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.04811312
01/04/2016 03:16,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 03:17,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 03:18,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.02405656
01/04/2016 03:19,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 03:20,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 03:21,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.5
01/04/2016 03:22,BITF,BTC/USD,416.53,416.53,416.52,416.52,2.62075049
01/04/2016 03:23,BITF,BTC/USD,416.53,416.53,416.53,416.53,2.0276133
01/04/2016 03:24,BITF,BTC/USD,416.53,416.53,416.53,416.53,0
01/04/2016 03:25,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.15636765
01/04/2016 03:26,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.46404897
01/04/2016 03:27,BITF,BTC/USD,416.53,416.53,416.53,416.53,0.14436743
01/04/2016 03:28,BITF,BTC/USD,416.53,416.53,416.53,416.53,0
01/04/2016 03:29,BITF,BTC/USD,416.53,416.53,416.53,416.53,0
01/04/2016 03:30,BITF,BTC/USD,416.53,416.53,416.53,416.53,0
01/04/2016 03:31,BITF,BTC/USD,416.53,416.53,416.53,416.53,0
01/04/2016 03:32,BITF,BTC/USD,416.53,416.53,416.53,416.53,8
01/04/2016 03:33,BITF,BTC/USD,416.53,416.53,416.53,416.53,0
01/04/2016 03:34,BITF,BTC/USD,416.52,416.52,416.52,416.52,1.77205924
01/04/2016 03:35,BITF,BTC/USD,416.52,416.75,416.52,416.53,3.8305189
01/04/2016 03:36,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.76300842
01/04/2016 03:37,BITF,BTC/USD,416.52,416.94,416.52,416.94,0.14433104
01/04/2016 03:38,BITF,BTC/USD,417.09,417.09,416.52,416.52,1.67837953
01/04/2016 03:39,BITF,BTC/USD,416.94,416.94,416.94,416.94,0.09304452
01/04/2016 03:40,BITF,BTC/USD,416.53,416.53,416.52,416.52,0.27423827
01/04/2016 03:41,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 03:42,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 03:43,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.20732142
01/04/2016 03:44,BITF,BTC/USD,416.52,416.52,416.46,416.52,4.3297808
01/04/2016 03:45,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 03:46,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 03:47,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 03:48,BITF,BTC/USD,416.48,416.48,416.48,416.48,0.12992102
01/04/2016 03:49,BITF,BTC/USD,416.51,416.51,416.51,416.51,1
01/04/2016 03:50,BITF,BTC/USD,416.51,416.51,416.51,416.51,0
01/04/2016 03:51,BITF,BTC/USD,416.42,416.42,416.42,416.42,0.13162328
01/04/2016 03:52,BITF,BTC/USD,416.42,416.42,416.42,416.42,0.34434542
01/04/2016 03:53,BITF,BTC/USD,416.42,416.42,416.42,416.42,0.40114665
01/04/2016 03:54,BITF,BTC/USD,416.42,416.42,416.42,416.42,0.62152907
01/04/2016 03:55,BITF,BTC/USD,416.42,417.09,416.42,417.09,2.22019556
01/04/2016 03:56,BITF,BTC/USD,417.09,417.09,417.09,417.09,0
01/04/2016 03:57,BITF,BTC/USD,417.09,417.09,417.09,417.09,0
01/04/2016 03:58,BITF,BTC/USD,417.09,417.09,417.09,417.09,0
01/04/2016 03:59,BITF,BTC/USD,417.1,417.1,416.81,416.81,0.65
01/04/2016 04:00,BITF,BTC/USD,416.83,417.1,416.83,417.1,0.64835526
01/04/2016 04:01,BITF,BTC/USD,417.1,417.1,417.1,417.1,0
01/04/2016 04:02,BITF,BTC/USD,416.94,416.94,416.94,416.94,0.26681005
01/04/2016 04:03,BITF,BTC/USD,416.98,416.98,416.97,416.97,0.0777889
01/04/2016 04:04,BITF,BTC/USD,416.36,416.94,415.37,416,181.3168931
01/04/2016 04:05,BITF,BTC/USD,416,416,415.78,415.78,6.4941
01/04/2016 04:06,BITF,BTC/USD,415.78,415.78,415.78,415.78,0
01/04/2016 04:07,BITF,BTC/USD,415.66,415.75,415.66,415.66,3.76891454
01/04/2016 04:08,BITF,BTC/USD,415.74,415.74,415.74,415.74,0.010005
01/04/2016 04:09,BITF,BTC/USD,415.65,415.75,415.65,415.75,1.04821267
01/04/2016 04:10,BITF,BTC/USD,415.75,415.75,415.75,415.75,0
01/04/2016 04:11,BITF,BTC/USD,415.68,415.75,415.68,415.71,2.01473166
01/04/2016 04:12,BITF,BTC/USD,415.71,415.8,415.71,415.8,4.74523703
01/04/2016 04:13,BITF,BTC/USD,415.8,415.8,415.8,415.8,0
01/04/2016 04:14,BITF,BTC/USD,416.13,416.13,415.84,415.84,1.26542983
01/04/2016 04:15,BITF,BTC/USD,415.85,415.85,415.85,415.85,0.03602523
01/04/2016 04:16,BITF,BTC/USD,416.27,416.47,416.27,416.47,8
01/04/2016 04:17,BITF,BTC/USD,415.94,415.94,415.94,415.94,1.78438774
01/04/2016 04:18,BITF,BTC/USD,415.94,415.94,415.94,415.94,0
01/04/2016 04:19,BITF,BTC/USD,415.94,415.94,415.94,415.94,0
01/04/2016 04:20,BITF,BTC/USD,415.94,415.94,415.94,415.94,0
01/04/2016 04:21,BITF,BTC/USD,416.55,416.55,416.4,416.4,0.05
01/04/2016 04:22,BITF,BTC/USD,416.4,416.4,416.4,416.4,0
01/04/2016 04:23,BITF,BTC/USD,416.38,416.7,416.38,416.7,0.11768343
01/04/2016 04:24,BITF,BTC/USD,416.33,416.33,416.33,416.33,0.01
01/04/2016 04:25,BITF,BTC/USD,416.34,416.34,416.09,416.09,0.7755107
01/04/2016 04:26,BITF,BTC/USD,416.09,416.09,416.09,416.09,0
01/04/2016 04:27,BITF,BTC/USD,416.09,416.09,416.09,416.09,0
01/04/2016 04:28,BITF,BTC/USD,416.09,416.09,416.09,416.09,0
01/04/2016 04:29,BITF,BTC/USD,416.09,416.09,416.09,416.09,0
01/04/2016 04:30,BITF,BTC/USD,416.09,416.09,416.09,416.09,0
01/04/2016 04:31,BITF,BTC/USD,416.09,416.09,416.09,416.09,0
01/04/2016 04:32,BITF,BTC/USD,416.09,416.09,416.09,416.09,0
01/04/2016 04:33,BITF,BTC/USD,416.09,416.09,416.09,416.09,0
01/04/2016 04:34,BITF,BTC/USD,416.01,416.01,416.01,416.01,0.06
01/04/2016 04:35,BITF,BTC/USD,416.01,416.01,416.01,416.01,0
01/04/2016 04:36,BITF,BTC/USD,416.07,416.08,416.07,416.08,1.2
01/04/2016 04:37,BITF,BTC/USD,416.01,416.08,416.01,416.08,0.27142653
01/04/2016 04:38,BITF,BTC/USD,416.08,416.08,416.08,416.08,0
01/04/2016 04:39,BITF,BTC/USD,416.08,416.08,416.08,416.08,0.11577835
01/04/2016 04:40,BITF,BTC/USD,416.08,416.08,416.08,416.08,0
01/04/2016 04:41,BITF,BTC/USD,416.08,416.08,416.08,416.08,0
01/04/2016 04:42,BITF,BTC/USD,416.08,416.08,416.08,416.08,0
01/04/2016 04:43,BITF,BTC/USD,416.08,416.08,416.08,416.08,0
01/04/2016 04:44,BITF,BTC/USD,416.02,416.02,416.02,416.02,0.0617158
01/04/2016 04:45,BITF,BTC/USD,416.08,416.08,416.08,416.08,1.15727796
01/04/2016 04:46,BITF,BTC/USD,416.08,416.08,416.08,416.08,0
01/04/2016 04:47,BITF,BTC/USD,416.08,416.08,416.08,416.08,0
01/04/2016 04:48,BITF,BTC/USD,416.08,416.08,416.08,416.08,0
01/04/2016 04:49,BITF,BTC/USD,416.08,416.08,416.08,416.08,0
01/04/2016 04:50,BITF,BTC/USD,416.07,416.07,416.07,416.07,0.24564231
01/04/2016 04:51,BITF,BTC/USD,416.07,416.07,416.07,416.07,0
01/04/2016 04:52,BITF,BTC/USD,416.22,416.22,416.22,416.22,0.06981264
01/04/2016 04:53,BITF,BTC/USD,416.22,416.22,416.22,416.22,0
01/04/2016 04:54,BITF,BTC/USD,416.22,416.22,416.22,416.22,0
01/04/2016 04:55,BITF,BTC/USD,416.21,416.21,416.21,416.21,0.7005
01/04/2016 04:56,BITF,BTC/USD,416.21,416.59,416.21,416.52,1.6204129
01/04/2016 04:57,BITF,BTC/USD,416.52,416.52,416.52,416.52,0
01/04/2016 04:58,BITF,BTC/USD,416.48,416.48,416.34,416.34,5.10354385
01/04/2016 04:59,BITF,BTC/USD,416.3,416.3,416.3,416.3,0.0448
01/04/2016 05:00,BITF,BTC/USD,416.48,416.49,416.48,416.49,2.88203935
01/04/2016 05:01,BITF,BTC/USD,416.49,416.49,416.49,416.49,0
01/04/2016 05:02,BITF,BTC/USD,416.5,416.5,416.35,416.35,0.93656668
01/04/2016 05:03,BITF,BTC/USD,416.35,416.35,416.35,416.35,0
01/04/2016 05:04,BITF,BTC/USD,416.35,416.35,416.35,416.35,0
01/04/2016 05:05,BITF,BTC/USD,416.35,416.35,416.35,416.35,0
01/04/2016 05:06,BITF,BTC/USD,416.49,416.49,416.38,416.4,8.4
01/04/2016 05:07,BITF,BTC/USD,416.4,416.4,416.4,416.4,0
01/04/2016 05:08,BITF,BTC/USD,416.5,416.5,416.36,416.36,1.2592925
01/04/2016 05:09,BITF,BTC/USD,416.36,416.36,416.36,416.36,0
01/04/2016 05:10,BITF,BTC/USD,416.5,416.5,416.5,416.5,0.1
01/04/2016 05:11,BITF,BTC/USD,416.37,416.37,416.37,416.37,0.07293996
01/04/2016 05:12,BITF,BTC/USD,416.37,416.37,416.37,416.37,0
01/04/2016 05:13,BITF,BTC/USD,416.37,416.37,416.37,416.37,0
01/04/2016 05:14,BITF,BTC/USD,416.37,416.37,416.37,416.37,0
01/04/2016 05:15,BITF,BTC/USD,416.37,416.37,416.37,416.37,0
01/04/2016 05:16,BITF,BTC/USD,416.3,416.3,416.3,416.3,2.96293074
01/04/2016 05:17,BITF,BTC/USD,416.3,416.3,416.3,416.3,2.50196926
01/04/2016 05:18,BITF,BTC/USD,416.12,416.12,416.05,416.05,7.17938342
01/04/2016 05:19,BITF,BTC/USD,416.05,416.05,416.05,416.05,0
01/04/2016 05:20,BITF,BTC/USD,416.06,416.06,416.06,416.06,0.21794414
01/04/2016 05:21,BITF,BTC/USD,416.06,416.22,416.06,416.07,3.03325334
01/04/2016 05:22,BITF,BTC/USD,416.22,416.22,416.05,416.21,4.380567
01/04/2016 05:23,BITF,BTC/USD,416.21,416.21,416.21,416.21,0
01/04/2016 05:24,BITF,BTC/USD,416.21,416.21,416.21,416.21,0
01/04/2016 05:25,BITF,BTC/USD,416.21,416.21,416.21,416.21,0
01/04/2016 05:26,BITF,BTC/USD,416.06,416.06,416.06,416.06,1.45800771
01/04/2016 05:27,BITF,BTC/USD,416.05,416.05,416,416.02,15.29221634
01/04/2016 05:28,BITF,BTC/USD,416,416,414.83,415,90.36974
01/04/2016 05:29,BITF,BTC/USD,414.78,414.78,414.78,414.78,0.50819399
01/04/2016 05:30,BITF,BTC/USD,414.79,415.16,414.7,414.7,29.09167
